,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,BedroomRatio,AvgRoomSize,GarageScore,OverallScore,ExterScore,BsmtScore1,BsmtScore2,KitchenScore,FireplaceScore,PoolScore,BsmtFin1Score,BsmtFin2Score,TotFlrSF,TotBath,TotBsmtBath,TotCombBath,TotSF
1139,30,RL,98.0,8731,2,0,3,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,3,1,4,645,1,0,270,915,GasA,3,Y,SBrkr,1167,0,0,1167,0,0,1,0,3,1,3,6,4,1,4,Detchd,1972.0,1,2,495,3,3,2,0,0,216,0,126,0,0,0,none,0,5,2007,WD,Normal,11.87757552297847,0.5,194.5,9,25,6,9,9,3,4,0,2580,2580,1167,1.0,0.0,1.0,2082
1140,20,RL,60.0,7350,2,0,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,5,852,1,0,100,952,GasA,3,Y,SBrkr,952,0,0,952,1,0,1,0,2,1,3,4,8,0,0,Detchd,1988.0,1,2,840,3,3,2,0,0,0,0,0,0,0,0,none,0,6,2008,COD,Abnorml,11.842236406331555,0.5,238.0,9,35,9,9,18,3,0,0,4260,4260,952,1.0,1.0,2.0,1904
1141,60,RL,69.0,10304,2,0,3,4,4,CulDSac,3,NWAmes,PosN,Norm,1Fam,2Story,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,4,CBlock,3,3,1,5,381,1,0,399,780,GasA,5,Y,SBrkr,1088,780,0,1868,1,0,2,1,4,1,4,9,8,1,3,Attchd,1976.0,1,2,484,3,3,2,448,96,0,0,0,0,0,0,none,0,10,2009,WD,Normal,12.193498926601634,0.4444444444444444,207.55555555555554,9,35,12,9,9,4,3,0,1905,1905,1868,2.5,1.0,3.5,2648
1142,60,RL,77.0,9965,2,0,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5,3,4,6,1150,1,0,316,1466,GasA,5,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,4,11,8,1,3,BuiltIn,2006.0,2,3,1052,3,3,2,125,144,0,0,0,0,0,0,none,0,4,2007,New,Partial,12.959540872420414,0.36363636363636365,257.09090909090907,9,40,12,15,60,4,3,0,6900,6900,2828,3.0,1.0,4.0,4294
1143,20,RL,69.0,9000,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,3,CBlock,3,3,1,6,288,1,0,718,1006,GasA,3,Y,SBrkr,1006,0,0,1006,0,0,1,0,3,1,3,5,8,0,0,none,0.0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,none,0,7,2008,WD,Normal,11.289794413577894,0.6,201.2,0,15,9,9,9,3,0,0,1728,1728,1006,1.0,0.0,1.0,2012
1144,190,RL,60.0,12180,2,0,4,4,4,Inside,3,Edwards,Norm,Norm,2fmCon,1.5Fin,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,BrkTil,4,3,1,4,348,1,0,324,672,Grav,2,N,FuseA,672,252,0,924,1,0,1,0,2,1,2,5,8,0,0,Detchd,1941.0,1,1,280,3,3,2,0,0,0,0,0,0,0,3,none,0,7,2010,WD,Normal,11.289794413577894,0.4,184.8,9,16,6,12,12,2,0,0,1392,1392,924,1.0,1.0,2.0,1596
1145,50,RM,52.0,6240,2,0,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,1042,1042,GasA,5,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,8,1,4,Detchd,1928.0,1,1,225,3,3,2,0,0,0,0,0,0,0,0,none,0,8,2006,WD,Family,11.91170829631447,0.375,197.0,9,30,9,9,9,3,4,0,0,0,1576,1.0,0.0,1.0,2618
1146,20,RL,69.0,11200,2,0,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,4,3,CBlock,4,3,1,6,1258,1,0,40,1298,GasA,3,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,4,5,8,1,3,Attchd,1985.0,1,2,403,3,3,2,165,26,0,0,0,0,0,0,none,0,5,2006,WD,Normal,12.100717685412471,0.6,259.6,9,30,12,12,12,4,3,0,7548,7548,1298,2.0,1.0,3.0,2596
1147,70,RL,75.0,12000,2,0,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,275,1,0,429,704,GasA,5,Y,SBrkr,860,704,0,1564,0,0,1,1,3,1,2,7,8,1,4,Attchd,1941.0,1,1,234,3,3,2,0,0,0,0,0,0,0,0,none,0,7,2009,WD,Normal,12.069685751267224,0.42857142857142855,223.42857142857142,9,49,9,9,9,2,4,0,825,825,1564,1.5,0.0,1.5,2268
1148,50,RM,69.0,5700,2,0,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,572,572,GasA,3,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,4,Detchd,1982.0,1,1,288,3,3,2,0,0,176,0,0,0,0,0,none,0,8,2008,WD,Normal,11.669082701743504,0.4,222.2,9,49,9,9,9,3,4,0,0,0,1111,1.0,0.0,1.0,1683
1149,70,RM,50.0,9000,2,0,4,4,4,Inside,3,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,624,1,0,26,650,GasA,5,Y,SBrkr,832,650,0,1482,0,1,1,0,3,1,3,7,8,0,0,Detchd,1930.0,1,2,324,3,3,2,0,0,0,0,0,0,0,0,none,0,7,2009,WD,Normal,11.870606902224587,0.42857142857142855,211.71428571428572,9,63,12,9,9,3,0,0,3120,3120,1482,1.0,0.5,1.5,2132
1150,20,RL,57.0,8280,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,932,932,GasA,5,Y,FuseA,932,0,0,932,0,0,1,0,2,1,4,4,8,1,4,Attchd,1950.0,1,1,306,3,3,2,0,0,214,0,0,0,0,4,none,0,11,2007,WD,Normal,11.728044909070785,0.5,233.0,9,30,9,9,9,4,4,0,0,0,932,1.0,0.0,1.0,1864
1151,20,RL,134.0,17755,2,0,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176,1,0,1290,1466,GasA,3,Y,SBrkr,1466,0,0,1466,0,0,1,1,3,1,2,6,8,2,4,Attchd,1959.0,3,2,528,3,3,2,0,140,0,0,100,0,0,0,none,0,11,2006,WD,Normal,11.917730355182513,0.5,244.33333333333334,9,20,9,9,9,2,8,0,704,704,1466,1.5,0.0,1.5,2932
1152,20,RL,90.0,14115,2,0,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3,3,PConc,3,3,1,5,296,6,547,230,1073,GasA,5,Y,SBrkr,1811,0,0,1811,0,0,1,0,2,1,5,6,8,1,4,Attchd,1956.0,3,2,470,3,3,2,0,0,280,0,0,0,0,0,none,0,7,2006,WD,Abnorml,12.345838935721968,0.3333333333333333,301.8333333333333,9,42,9,9,9,5,4,0,1480,1480,1811,1.0,0.0,1.0,2884
1153,30,RM,69.0,5890,2,0,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,3,5,538,1,0,278,816,GasA,5,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,3,5,8,0,0,Detchd,2002.0,1,1,432,3,3,2,0,0,96,0,0,0,0,0,none,0,6,2008,WD,Normal,11.699413330633599,0.4,163.2,9,48,16,9,27,3,0,0,2690,2690,816,1.0,0.0,1.0,1632
1154,60,RL,69.0,13700,2,0,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,3,3,CBlock,3,3,4,5,454,1,0,410,864,GasA,3,Y,SBrkr,902,918,0,1820,0,0,1,2,4,1,4,8,8,2,4,Attchd,1965.0,1,2,492,3,3,2,60,84,0,0,273,0,0,4,none,0,5,2008,WD,Normal,12.215037342290755,0.5,227.5,9,42,9,9,36,4,8,0,2270,2270,1820,2.0,0.0,2.0,2684
1155,20,RL,90.0,10768,2,0,3,4,4,Corner,3,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157,1,0,280,1437,GasA,3,Y,SBrkr,1437,0,0,1437,1,0,2,0,3,1,4,6,8,1,2,Attchd,1976.0,2,2,528,3,3,2,0,21,0,0,180,0,0,0,none,0,7,2007,WD,Normal,12.292254928916668,0.5,239.5,9,40,16,12,48,4,2,0,5785,5785,1437,2.0,1.0,3.0,2874
1156,80,RL,85.0,9350,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633,1,0,586,1219,GasA,4,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,4,6,8,1,4,Attchd,1965.0,2,2,502,3,3,2,0,92,0,96,0,0,0,3,none,0,10,2008,WD,Normal,12.100161978566867,0.5,210.83333333333334,9,40,12,9,36,4,4,0,3165,3165,1265,2.0,0.5,2.5,2484
1157,120,RL,34.0,5001,2,0,3,4,4,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,4,3,PConc,4,3,1,6,904,1,0,410,1314,GasA,5,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,4,Attchd,2008.0,2,2,626,3,3,2,172,62,0,0,0,0,0,0,none,0,7,2009,WD,Normal,12.345838935721968,0.3333333333333333,219.0,9,35,12,12,12,4,4,0,5424,5424,1314,2.0,1.0,3.0,2628
1158,20,RL,92.0,11932,2,0,4,4,4,FR2,3,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,4,3,1,1,0,1,0,1580,1580,GasA,5,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,4,7,8,0,0,Attchd,2008.0,2,3,830,3,3,2,0,24,0,0,0,0,0,0,none,0,6,2008,ConLD,Partial,12.367889578686164,0.42857142857142855,225.71428571428572,9,40,12,12,12,4,0,0,0,0,1580,2.0,0.0,2.0,3160
1159,60,RL,76.0,9120,2,0,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,4,3,CBlock,3,3,1,5,442,1,0,459,901,GasA,3,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,4,8,8,1,3,Attchd,1974.0,2,2,540,4,3,2,0,69,0,0,0,0,0,0,none,0,7,2008,WD,Normal,12.128116509451258,0.5,234.5,12,36,12,9,9,4,3,0,2210,2210,1876,2.5,0.0,2.5,2777
1160,160,RL,24.0,2280,2,0,4,4,4,Inside,3,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,311,1,0,544,855,GasA,2,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,3,7,8,1,3,Attchd,1978.0,1,2,440,3,3,2,26,0,0,0,0,0,0,0,none,0,7,2010,WD,Normal,11.891368749982085,0.42857142857142855,208.0,9,30,9,12,12,3,3,0,1555,1555,1456,2.5,0.0,2.5,2311
1161,20,RL,69.0,14778,2,0,3,1,4,CulDSac,3,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,4,3,CBlock,3,3,1,4,728,1,0,568,1296,GasA,5,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,4,7,8,1,4,Detchd,1993.0,1,2,924,3,3,2,108,0,0,216,0,0,0,0,none,0,11,2008,WD,Normal,12.319405795112926,0.42857142857142855,234.28571428571428,9,42,12,9,9,4,4,0,2912,2912,1640,1.0,1.0,2.0,2936
1162,20,RL,109.0,8724,2,0,4,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,4,492,1,0,402,894,GasA,4,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,8,1,1,Attchd,1968.0,3,2,450,3,3,2,0,0,0,0,0,0,0,0,none,0,5,2007,WD,Normal,11.767575435251748,0.6,178.8,9,25,9,12,12,3,1,0,1968,1968,894,1.0,0.0,1.0,1788
1163,90,RL,60.0,12900,2,0,4,4,4,Inside,3,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,1198,1,0,0,1198,GasA,3,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,3,6,8,0,0,CarPort,1969.0,1,2,400,2,3,2,120,0,0,0,0,0,0,0,none,0,1,2008,WD,Alloca,11.59873612138334,0.0,209.66666666666666,6,16,9,12,36,6,0,0,7188,7188,1258,1.0,2.0,3.0,2456
1164,80,RL,69.0,16157,2,0,3,4,4,FR2,3,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,4,3,4,5,680,3,391,289,1360,GasA,5,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,4,5,8,1,3,Attchd,1978.0,1,2,588,3,3,2,168,180,0,0,0,0,0,0,none,0,6,2007,WD,Normal,12.175618592671356,0.4,286.4,9,35,9,12,48,4,3,0,3400,3400,1432,1.5,1.0,2.5,2792
1165,20,RL,79.0,9541,2,0,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,4,3,PConc,4,3,1,1,0,1,0,1502,1502,GasA,5,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,8,0,0,Attchd,2009.0,2,2,644,3,3,2,0,114,0,0,0,0,0,0,none,0,9,2009,New,Partial,12.359527368950229,0.42857142857142855,214.57142857142858,9,35,12,12,12,4,0,0,0,0,1502,2.0,0.0,2.0,3004
1166,20,RL,64.0,10475,2,0,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,3,1,0,1,0,1694,1694,GasA,5,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,4,7,8,0,0,Attchd,2008.0,2,3,776,3,3,2,160,33,0,0,0,0,0,0,none,0,2,2010,WD,Normal,12.41044511731981,0.42857142857142855,242.0,9,40,12,12,36,4,0,0,0,0,1694,2.0,0.0,2.0,3388
1167,60,RL,58.0,10852,2,0,3,4,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,786,1,0,173,959,GasA,5,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,3,7,8,1,3,Attchd,2000.0,3,2,472,3,3,2,0,38,0,0,0,0,0,0,none,0,2,2006,WD,Normal,12.06105265381003,0.42857142857142855,238.71428571428572,9,30,9,12,12,3,3,0,4716,4716,1671,2.5,1.0,3.5,2630
1168,70,RL,120.0,13728,2,0,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,1,3,626,1,0,501,1127,GasA,5,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,4,7,8,2,3,Basment,1935.0,1,2,540,3,3,2,0,0,0,0,90,0,0,0,none,0,7,2008,WD,Normal,12.367345048436391,0.5714285714285714,301.14285714285717,9,42,9,9,9,4,6,0,1878,1878,2108,2.0,0.0,2.0,3235
1169,60,RL,118.0,35760,2,0,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,4,4,PConc,5,3,4,6,1387,1,0,543,1930,GasA,5,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,4,10,8,1,3,Attchd,1995.0,3,3,807,3,3,2,361,76,0,0,0,0,0,0,none,0,7,2006,WD,Normal,13.345508528717259,0.4,362.7,9,50,16,15,60,4,3,0,8322,8322,3627,3.5,1.0,4.5,5557
1170,80,RL,76.0,9880,2,0,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,5,522,1,0,574,1096,GasA,3,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,3,6,8,1,1,Attchd,1977.0,3,1,358,3,3,2,203,0,0,0,0,576,3,4,none,0,7,2008,WD,Normal,12.049424683420915,0.5,186.33333333333334,9,36,9,9,27,3,1,1728,2610,2610,1118,1.0,1.0,2.0,2214
1171,20,RL,76.0,9120,2,0,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,662,1,0,599,1261,GasA,5,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,3,6,8,1,3,Attchd,1958.0,2,2,433,3,3,2,0,0,0,0,288,0,0,0,Shed,1400,11,2008,WD,Normal,12.001511614739405,0.5,210.16666666666666,9,36,9,9,9,3,3,0,3310,3310,1261,1.0,1.0,2.0,2522
1172,160,FV,35.0,4017,2,2,3,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0,1,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,8,0,0,Detchd,2006.0,3,2,625,3,3,2,0,54,0,0,0,0,0,0,none,0,3,2008,WD,Normal,12.05467400868968,0.4,250.0,9,35,12,12,12,4,0,0,0,0,1250,2.5,0.0,2.5,1875
1173,50,RL,138.0,18030,2,0,3,3,4,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152,4,469,977,1598,GasA,3,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,5,12,4,1,4,none,0.0,0,0,0,0,0,2,122,0,0,0,0,0,0,3,none,0,3,2007,WD,Normal,12.208574513247495,0.25,257.1666666666667,0,30,9,9,9,5,4,0,456,456,2607,3.0,0.0,3.0,4684
1174,70,RL,80.0,16560,2,0,3,4,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,3,503,1,0,449,952,GasA,3,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,3,9,8,1,4,Detchd,1932.0,1,2,360,3,3,2,0,0,0,0,0,0,0,0,none,0,7,2006,WD,Normal,12.384223015005313,0.4444444444444444,260.55555555555554,9,48,9,12,12,3,4,0,1509,1509,2345,2.5,0.0,2.5,3297
1175,50,RL,85.0,10678,2,0,4,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,4,3,PConc,4,3,1,6,700,1,0,983,1683,GasA,5,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,4,9,8,1,3,Attchd,1992.0,3,2,541,3,3,2,0,33,0,0,0,0,0,0,none,0,4,2007,WD,Normal,12.560247968016562,0.4444444444444444,319.1111111111111,9,40,12,12,12,4,3,0,4200,4200,2872,2.5,0.0,2.5,4555
1176,20,RL,37.0,6951,2,0,3,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,658,1,0,218,876,GasA,3,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,3,5,8,0,0,Attchd,1984.0,1,1,264,3,3,2,362,0,0,0,0,0,0,3,none,0,10,2008,WD,Normal,11.691080018519527,0.6,184.6,9,25,9,9,9,3,0,0,3290,3290,923,1.0,1.0,2.0,1799
1177,50,RM,69.0,3950,2,1,4,3,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,468,1,0,350,818,GasA,3,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,3,5,8,0,0,Detchd,1926.0,1,1,210,3,3,0,0,0,116,0,0,0,0,0,none,0,12,2009,WD,Normal,11.652696102959753,0.6,244.8,9,48,9,9,9,3,0,0,1404,1404,1224,1.0,0.0,1.0,2042
1178,50,RL,54.0,7681,2,0,3,4,4,FR2,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,731,731,GasA,5,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,3,7,8,1,4,Detchd,1921.0,1,1,186,2,3,2,192,0,102,0,0,0,0,0,none,0,7,2009,WD,Normal,11.950541482162043,0.42857142857142855,191.85714285714286,6,30,9,9,9,3,4,0,0,0,1343,1.5,0.0,1.5,2074
1179,20,RL,77.0,8335,2,0,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,3,5,6,1,4,none,0.0,0,0,0,0,0,0,0,36,190,0,0,0,0,0,none,0,4,2006,WD,Normal,11.440365524765756,0.6,224.8,0,25,9,0,0,3,4,0,0,0,1124,1.0,0.0,1.0,1124
1180,60,RL,69.0,11170,2,0,2,4,4,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Wood,4,3,1,2,1216,1,0,0,1216,GasA,5,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,3,8,8,0,0,Attchd,1990.0,3,2,693,3,3,2,0,0,0,0,0,0,0,4,none,0,4,2006,WD,Normal,12.429220196836383,0.5,314.25,9,35,9,12,12,3,0,0,2432,2432,2514,2.5,0.0,2.5,3730
1181,120,RM,64.0,5587,2,0,3,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,4,6,1480,1,0,120,1600,GasA,5,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,4,Attchd,2008.0,3,2,482,3,3,2,162,53,0,153,0,0,0,0,none,0,11,2008,New,Partial,12.880294363972055,0.4,330.4,9,40,15,15,60,4,4,0,8880,8880,1652,2.0,1.5,3.5,3252
1182,60,RL,160.0,15623,2,0,3,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,4,3,PConc,5,3,3,6,2096,1,0,300,2396,GasA,5,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,5,10,8,2,3,Attchd,1996.0,3,3,813,3,3,2,171,78,0,0,0,555,4,3,none,0,7,2007,WD,Abnorml,13.521140839642674,0.4,447.6,9,50,12,15,45,5,6,2220,12576,12576,4476,3.5,1.0,4.5,6872
1183,30,RL,60.0,10800,2,1,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,3,821,1,0,299,1120,GasA,5,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,3,5,8,1,4,Detchd,1970.0,1,2,720,3,3,2,229,0,0,0,0,0,0,0,none,0,6,2006,WD,Normal,11.695255355062795,0.4,226.0,9,30,9,9,9,3,4,0,2463,2463,1130,1.0,1.0,2.0,2250
1184,20,RL,50.0,35133,1,0,4,4,4,Inside,2,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,3,3,CBlock,3,3,4,3,1159,1,0,413,1572,GasA,4,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,3,5,8,2,3,2Types,1963.0,2,3,995,3,3,2,0,263,0,0,263,0,0,0,none,0,5,2007,WD,Normal,12.137263685701864,0.6,314.4,9,20,9,9,36,3,6,0,3477,3477,1572,1.5,1.0,2.5,3144
1185,50,RL,60.0,9738,2,0,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3,3,1,4,392,1,0,392,784,GasA,4,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,3,7,8,0,0,Attchd,1965.0,1,1,392,3,3,2,0,0,236,0,0,0,0,0,none,0,3,2006,WD,Normal,11.560772327227417,0.5714285714285714,174.42857142857142,9,35,12,9,9,3,0,0,1568,1568,1221,1.0,1.0,2.0,2005
